id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,price,discountedPrice,brandName,ageGroup,has_discount
43298,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Flip Flop,799.0,799.0,United Colors of Benetton,Adults-Men,0
48670,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings,1125.0,1125.0,Lucera,Adults-Women,0
9557,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men Running Blue Tshirts,1895.0,1895.0,Nike,Adults-Men,0
17974,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Rio Black Sandal,1299.0,1299.0,Puma,Adults-Men,0
8485,Women,Apparel,Dress,Dresses,Black,Fall,2011.0,Casual,Forever New Women Porcelain Black Dress,5800.0,5800.0,Forever New,Adults-Women,0
47638,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Black Peep Toes,2995.0,2995.0,Carlton London,Adults-Women,0
28795,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,1599.0,1599.0,Denizen,Adults-Men,0
2983,Women,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Casual,Puma Women's Graphic V-Neck Grey T-shirt,1299.0,1299.0,Puma,Adults-Women,0
3851,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Disney Kids Girl's Minnie Heart Pink Kidswear,329.0,329.0,Disney,Kids-Girls,0
9791,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Classic Polo Men Ikon Brown Polo Tshirts,765.0,765.0,Classic Polo,Adults-Men,0
2379,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Black Formal Shoe,2295.0,2295.0,Red Tape,Adults-Men,0
34930,Women,Apparel,Topwear,Dupatta,Navy Blue,Summer,2012.0,Ethnic,Fabindia Navy Blue Dupatta,390.0,390.0,Fabindia,Adults-Women,0
8643,Unisex,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Fastrack Unisex Bikers Green Sunglasses,899.0,584.0,Fastrack,Adults-Unisex,1
49564,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Spice Art Women Brown Handbag,1795.0,1795.0,Spice Art,Adults-Women,0
22855,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Brown Casual Shoes,2895.0,2895.0,Woodland,Adults-Men,0
28553,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Nike Men Pique Navy Blue T-shirt,1295.0,1295.0,Nike,Adults-Men,0
43862,Women,Accessories,Jewellery,Earrings,Maroon,Summer,2012.0,Casual,Royal Diadem Maroon Earrings,895.0,895.0,Royal Diadem,Adults-Women,0
50449,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Chromozome Men Charcoal Melange Briefs,165.0,165.0,Chromozome,Adults-Men,0
55907,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Colorbar Cappuccino Cup Nail Lacquer 11,210.0,168.0,Colorbar,Adults-Women,1
22069,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Vishudh Women Printed Red Kurtas,529.0,529.0,Vishudh,Adults-Women,0
11845,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012.0,Casual,Playboy Men Brown Flip Flops,749.0,411.0,Playboy,Adults-Men,1
10997,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Puma Men Track White Silver Watches,4995.0,4995.0,Puma,Adults-Men,0
37789,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Formal,John Players Men Formal Lavender Shirt,899.0,899.0,John Players,Adults-Men,0
58624,Women,Accessories,Jewellery,Bracelet,Black,Winter,2016.0,Casual,ToniQ Women Black Bracelet,349.0,139.0,ToniQ,Adults-Women,1
41709,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Heels,1795.0,1795.0,Catwalk,Adults-Women,0
39613,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Silver Heels,1495.0,1495.0,Catwalk,Adults-Women,0
11079,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Check Green Shirts,1999.0,1999.0,SCULLERS,Adults-Men,0
5960,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Highlander Men Solid Poplin Purple Shirts,974.0,487.0,HIGHLANDER,Adults-Men,1
33329,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Formal,Arrow New York Men Lavender Slim Fit Shirt,1999.0,1999.0,Arrow New York,Adults-Men,0
25842,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Printed Multi Coloured Kurta,799.0,799.0,DIVA,Adults-Women,0
36469,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013.0,Casual,Spinn Men Zoom White Casual Shoes,849.0,849.0,Spinn,Adults-Men,0
14739,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Arrow Men Stripes White Shirts,1799.0,1799.0,Arrow,Adults-Men,0
33927,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Citizen Women White Dial Watch EX0320-50A,6300.0,6300.0,Citizen,Adults-Women,0
44049,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Boss Men Pure Deo,1250.0,1250.0,BOSS,Adults-Men,0
52910,Women,Apparel,Saree,Sarees,Pink,Summer,2012.0,Ethnic,FNF Printed Pink Sari,1598.0,1598.0,FNF,Adults-Women,0
10399,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Cardiac 209 Black Watches,5950.0,5950.0,Puma,Adults-Men,0
44875,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Sports,Puma Men Grey T-shirt,799.0,799.0,Puma,Adults-Men,0
48684,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Lucera Women Silver Earrings,2175.0,2175.0,Lucera,Adults-Women,0
17980,Unisex,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Puma Unisex Navy Blue Hip Hop Casual Shoes,999.0,999.0,Puma,Adults-Unisex,0
16852,Women,Accessories,Eyewear,Sunglasses,Green,Winter,2016.0,Casual,Idee Women Funky Eyewear Green Sunglasses,1430.0,1287.0,I DEE,Adults-Women,1
8471,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers For Her Women Wow Woven Purple Shirts,799.0,799.0,SCULLERS FOR HER,Adults-Women,0
49756,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Formal,Parx Men Blue & Black Tie,1100.0,858.0,Parx,Adults-Men,1
19026,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Peep Toe Beige Peep Toes,1595.0,1595.0,Catwalk,Adults-Women,0
28761,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Aurelia Women Beige Kurta,550.0,550.0,AURELIA,Adults-Women,0
2977,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Puma Women's Punk Graphic White T-shirt,1099.0,1099.0,Puma,Adults-Women,0
7439,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Proline Men Navy Striped T-shirt,599.0,479.0,Proline,Adults-Men,1
58072,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Rreverie Silver & Brown Earrings,2249.0,2249.0,Rreverie,Adults-Women,0
20168,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Wrangler Men Calgary Grey Shirt,1495.0,1495.0,Wrangler,Adults-Men,0
41963,Girls,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Gini and Jony Girls Core Green Top,399.0,199.0,Gini and Jony,Kids-Girls,1
52548,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Men Blue Jeans,3299.0,3299.0,Pepe Jeans,Adults-Men,0
39879,Unisex,Accessories,Bags,Duffel Bag,Black,Summer,2012.0,Casual,ADIDAS Unisex Black Team Duffle Bag,2599.0,2599.0,ADIDAS,Adults-Unisex,0
38197,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Polaroid Men Sunglasses,3661.0,2855.0,Polaroid,Adults-Men,1
20954,Men,Footwear,Flip Flops,Flip Flops,Grey,Fall,2011.0,Casual,ADIDAS Men Numbers Grey Flip Flops,749.0,749.0,ADIDAS,Adults-Men,0
21886,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,BIBA Women Printed Pink Kurta,899.0,899.0,Biba,Adults-Women,0
31228,Women,Apparel,Bottomwear,Capris,Black,Fall,2013.0,Sports,Puma Women Black Basic Capris,1399.0,1399.0,Puma,Adults-Women,0
7861,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Proline Men Blue Printed Round Neck T-shirt,650.0,520.0,Proline,Adults-Men,1
19442,Men,Accessories,Gloves,Gloves,Black,Summer,2012.0,Casual,Quiksilver Men Black Octo Gloves,995.0,815.0,Quiksilver,Adults-Men,1
13178,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,FILA Men Dls Nitrous White Sports Shoes,3099.0,3099.0,FILA,Adults-Men,0
18590,Women,Accessories,Socks,Socks,Black,Summer,2010.0,Casual,Puma Women Foundation Black Socks,249.0,249.0,Puma,Adults-Women,0
8829,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Ranger Purple-Black Stripe White Shirts,1699.0,1699.0,SPYKAR,Adults-Men,0
12896,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Puma Men Yacht Battleship Brown Casual Shoes,4999.0,4999.0,Puma,Adults-Men,0
35688,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,U.S. Polo Assn. Men Black Shoes,2199.0,2199.0,U.S. Polo Assn.,Adults-Men,0
28305,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Fastrack Men Steel Sunglasses,1799.0,1169.0,Fastrack,Adults-Men,1
12298,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Genesis Men Check Black Shirts,1299.0,1299.0,Genesis,Adults-Men,0
19670,Women,Apparel,Topwear,Tshirts,Olive,Summer,2011.0,Casual,United Colors of Benetton Women Solid Olive T-shirt,999.0,999.0,United Colors of Benetton,Adults-Women,0
46974,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Bulchee Women Brown Handbag,3299.0,3299.0,BULCHEE,Adults-Women,0
8227,Unisex,Accessories,Bags,Messenger Bag,Navy Blue,Winter,2016.0,Casual,Fastrack Unisex Navy Blue Messenger Bag,1745.0,1221.0,Fastrack,Adults-Unisex,1
49100,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Deborah Amber 24 Ore Perfect Foundation 5,650.0,650.0,Deborah,Adults-Women,0
26891,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Jealous 21 Women Printed Pink Top,899.0,899.0,Jealous 21,Adults-Women,0
16638,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2016.0,Casual,Facit Men Smart Maroon Tshirt,399.0,399.0,Facit,Adults-Men,0
31826,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Titan Men White Dial Watch,5550.0,5550.0,Titan,Adults-Men,0
28137,Men,Apparel,Innerwear,Briefs,Olive,Summer,2016.0,Casual,Jockey COMFORT PLUS Men Olive Brief 8044,149.0,149.0,Jockey,Adults-Men,0
27943,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Jockey Men Comfort Stretch Charcoal Bikini Brief,179.0,179.0,Jockey,Adults-Men,0
34568,Women,Apparel,Topwear,Tops,Teal,Summer,2012.0,Casual,Tonga Women Teal Top,950.0,950.0,Tonga,Adults-Women,0
5538,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Lunar Glide Grey Black Purple Shoe,7595.0,7595.0,Nike,Adults-Men,0
58240,Women,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Baggit Women Black Wallet,725.0,725.0,Baggit,Adults-Women,0
21288,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Allen Solly Women Oversized Sunglasses AS205-C1,3000.0,2220.0,Allen Solly,Adults-Women,1
57208,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Jeggings,1195.0,597.0,Kraus Jeans,Adults-Women,1
14953,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Status Quo Men Stripes Navy Blue Tshirts,849.0,849.0,Status Quo,Adults-Men,0
15881,Unisex,Footwear,Shoes,Casual Shoes,Grey,Winter,2013.0,Casual,Warner Bros Kids Unisex TJ Stud Sandal Grey Casual Shoes,999.0,999.0,Warner Bros,Kids-Unisex,0
39277,Men,Footwear,Shoes,Casual Shoes,Olive,Winter,2018.0,Casual,Red Chief Men Olive Casual Shoes,3395.0,3395.0,Red Chief,Adults-Men,0
25628,Women,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Fastrack Women Charcoal Grey Dial Watch N6015SL02,1745.0,1745.0,Fastrack,Adults-Women,0
45391,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals,1590.0,1590.0,Rocia,Adults-Women,0
52326,Women,Accessories,Jewellery,Bangle,White,Winter,2016.0,Casual,ToniQ Women White Bangle,229.0,91.0,ToniQ,Adults-Women,1
14533,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Mark Taylor Men Printed Green Tshirts,324.0,324.0,Mark Taylor,Adults-Men,0
20706,Men,Footwear,Shoes,Casual Shoes,Blue,Winter,2012.0,Casual,Buckaroo Men Melania Blue Casual Shoes,2595.0,2595.0,Buckaroo,Adults-Men,0
5164,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Ed Hardy Men's Geishas & Blossoms Grey T-shirt,3999.0,1999.0,Ed Hardy,Adults-Men,1
25274,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Lino Perros Women Sequins Red Handbag,1995.0,1995.0,Lino Perros,Adults-Women,0
11041,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Purple Check Shirt,1499.0,1499.0,SCULLERS,Adults-Men,0
41731,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Casual,Catwalk Women Bronze Flats,1695.0,1695.0,Catwalk,Adults-Women,0
33311,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Jack & Jones Men White & Navy Blue T-shirt,1695.0,678.0,Jack & Jones,Adults-Men,1
5958,Men,Apparel,Topwear,Shirts,Brown,Summer,2011.0,Casual,Highlander Men Brown Checked Shirts,1039.0,519.0,HIGHLANDER,Adults-Men,1
10193,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Carrera Men Dial Green Numbers Black Watch,9950.0,9950.0,Carrera,Adults-Men,0
57654,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Lotus Herbals Cosy Mulberry Nail Polish 94,120.0,102.0,Lotus Herbals,Adults-Women,1
34908,Women,Apparel,Topwear,Dupatta,Black,Summer,2012.0,Ethnic,Fabindia Women Black Dupatta,990.0,990.0,Fabindia,Adults-Women,0
43066,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Black & Yellow Striped T-shirt,1995.0,1995.0,Nike,Adults-Men,0
30594,Unisex,Accessories,Headwear,Caps,Green,Summer,2012.0,Sports,Nike Unisex Rafa Bull Logo Green Cap,995.0,995.0,Nike,Adults-Unisex,0
2341,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Reebok Men Graffiti Black T-shirt,1199.0,1199.0,Reebok,Adults-Men,0
31446,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Sports,Nike Boys Running Green Jersey,1295.0,1295.0,Nike,Kids-Boys,0
3293,Women,Footwear,Shoes,Sports Shoes,White,Spring,2011.0,Sports,Asics Women White GEL Strike 2 Blue Shoe,3299.0,3299.0,ASICS,Adults-Women,0
34134,Men,Accessories,Wallets,Wallets,Black,Fall,2012.0,Smart Casual,Turtle Men Black Wallet,995.0,895.0,Turtle,Adults-Men,1
50471,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Chromozome Men Blue & Black Brief,155.0,155.0,Chromozome,Adults-Men,0
22051,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Printed Blue Kurta,749.0,749.0,Vishudh,Adults-Women,0
42988,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Black Dual Fusion Sports Shoes,4995.0,4995.0,Nike,Adults-Men,0
7633,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Puma Men's Woven Black Short,799.0,799.0,Puma,Adults-Men,0
46514,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Men White Dial Watch,1095.0,1095.0,Timex,Adults-Men,0
43254,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Aneri Women Pink Kurta,1399.0,1399.0,Aneri,Adults-Women,0
27711,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Green Handbag,1550.0,1550.0,Murcia,Adults-Women,0
13524,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Solid Purple Tops,999.0,999.0,Jealous 21,Adults-Women,0
55331,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017.0,Casual,Revlon Women Color Silk Dark Mahogany Brown Hair Colour 3RB,350.0,350.0,Revlon,Adults-Women,0
8449,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Jealous 21 Women Jealous Panthea Purple Top Black Tops,899.0,899.0,Jealous 21,Adults-Women,0
50643,Men,Apparel,Innerwear,Innerwear Vests,White,Winter,2016.0,Casual,Chromozome White Innerwear Vest PR-08,249.0,249.0,Chromozome,Adults-Men,0
17184,Men,Apparel,Topwear,Shirts,Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Stripes Blue Shirt,1699.0,1699.0,U.S. Polo Assn.,Adults-Men,0
7401,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Casual Shoes,2195.0,2195.0,Red Tape,Adults-Men,0
19822,Men,Apparel,Topwear,Sweaters,Charcoal,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Charcoal Sweater,1999.0,999.0,U.S. Polo Assn.,Adults-Men,1
46726,Women,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017.0,Casual,Rasasi Women Hope Perfume,1125.0,1125.0,Rasasi,Adults-Women,0
16056,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Highlander Men Solid Beige Trouser,909.0,454.0,HIGHLANDER,Adults-Men,1
22263,Women,Footwear,Shoes,Heels,Bronze,Winter,2012.0,Casual,Inc. 5 Women Casual Bronze Flats,890.0,890.0,Inc 5,Adults-Women,0
52114,Women,Apparel,Topwear,Tops,Off White,Summer,2012.0,Casual,Myntra Women Off White Printed Top,399.0,399.0,Myntra,Adults-Women,0
4284,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Rockport Men Arratoon Black Shoe,8999.0,8999.0,Rockport,Adults-Men,0
36451,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2013.0,Sports,Spinn Men Swift Black Sports Shoes,799.0,799.0,Spinn,Adults-Men,0
5356,Men,Footwear,Shoes,Sports Shoes,Red,Fall,2011.0,Sports,Kalenji Kapteren Aw Red 2010,5999.0,5999.0,Decathlon,Adults-Men,0
37583,Girls,Apparel,Topwear,Rompers,Pink,Summer,2012.0,Casual,Madagascar3 Infant Girls Pink Snapsuit Romper,349.0,349.0,Madagascar 3,Kids-Girls,0
44071,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Hugo Women Summer Edition Perfume,2275.0,2275.0,HUGO,Adults-Women,0
14701,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Casual,Basics Men Olive Cargos,1799.0,1799.0,Basics,Adults-Men,0
20534,Women,Accessories,Wallets,Wallets,Black,Winter,2015.0,Casual,Baggit Women Voltage Gang Black Wallet,725.0,725.0,Baggit,Adults-Women,0
52928,Women,Apparel,Saree,Sarees,White,Fall,2012.0,Ethnic,FNF Multi Coloured Sari,1598.0,1598.0,FNF,Adults-Women,0
25046,Men,Accessories,Accessories,Accessory Gift Set,Blue,Winter,2015.0,Formal,Lino Perros Men Formal Yellow Accessory Gift Set,1295.0,1295.0,Lino Perros,Adults-Men,0
11273,Men,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Casual,Nike Men  Blue Jacket,3995.0,3995.0,Nike,Adults-Men,0
57466,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Puma Unisex Blue Flip Flops,699.0,699.0,Puma,Adults-Unisex,0
24194,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Deni Yo Men Slim Fit Black Jeans,1099.0,1099.0,DENI YO,Adults-Men,0
33123,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Silver Heels,1995.0,1995.0,Catwalk,Adults-Women,0
7859,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Proline Men Purple Printed T-shirt,599.0,479.0,Proline,Adults-Men,1
12092,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,W Women Printed Blue Kurtas,899.0,899.0,W,Adults-Women,0
31210,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Women Air Propel White Sports Shoes,4295.0,4295.0,Nike,Adults-Women,0
43630,Women,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Vero Moda Women Red Shirt,1495.0,1495.0,Vero Moda,Adults-Women,0
27375,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Tantra Men Circles Grey T-shirt,399.0,399.0,Tantra,Adults-Men,0
54687,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012.0,Casual,Shree Women Blue and Red Printed Kurta,449.0,449.0,Shree,Adults-Women,0
7065,Unisex,Accessories,Bags,Backpacks,Red,Summer,2011.0,Sports,Nike Unisex All Access Red Backpack,1395.0,1395.0,Nike,Adults-Unisex,0
46342,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,1429.0,571.0,LOCOMOTIVE,Adults-Men,1
16432,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Levi's Men Printed White Tshirts,999.0,999.0,Levis,Adults-Men,0
8811,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Spykar Men Range Blue-White Stripes Blue Shirts,1699.0,1699.0,SPYKAR,Adults-Men,0
22607,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Sports,Nike Men Navy Blue Shorts,1295.0,1295.0,Nike,Adults-Men,0
50227,Women,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Stoln Women Black Belt,425.0,425.0,Stoln,Adults-Women,0
47290,Women,Accessories,Wallets,Wallets,Green,Summer,2012.0,Casual,Baggit Women Green Mars Hoor Wallet,625.0,625.0,Baggit,Adults-Women,0
34762,Women,Accessories,Bags,Handbags,Orange,Summer,2015.0,Casual,Be For Bag Women Orange Bag,799.0,799.0,Be For Bag,Adults-Women,0
44415,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Shoes,2995.0,2995.0,Red Tape,Adults-Men,0
14365,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Casual Beige Flats,1495.0,1495.0,Catwalk,Adults-Women,0
38993,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans,1299.0,584.0,Gini and Jony,Kids-Boys,1
20150,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Stampede Black Shirt,1595.0,1595.0,Wrangler,Adults-Men,0
39841,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Striped Pink Top,549.0,274.0,Gini and Jony,Kids-Girls,1
52570,Women,Accessories,Bags,Clutches,Grey,Summer,2012.0,Casual,Mod'acc Women Grey Clutch,995.0,995.0,Mod-acc,Adults-Women,0
36035,Unisex,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,OTLS Unisex Olive Green Bag,999.0,749.0,OTLS,Adults-Unisex,1
57002,Women,Footwear,Shoes,Flats,Gold,Winter,2012.0,Casual,HM Women Golden Sandals,899.0,899.0,HM,Adults-Women,0
58876,Men,Accessories,Ties,Ties,Black,Summer,2012.0,Casual,Hakashi Men Black Tie,605.0,423.0,Hakashi,Adults-Men,1
33547,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Wrangler Men Nimrod Oxford White Shirt,1695.0,1695.0,Wrangler,Adults-Men,0
32495,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Converse Men CT Diamond Print HI Black Shoes,1699.0,1699.0,Converse,Adults-Men,0
25422,Men,Footwear,Shoes,Sports Shoes,Green,Summer,2012.0,Sports,Nike Men Air Profusion Green Sports Shoes,2895.0,2895.0,Nike,Adults-Men,0
11617,Women,Apparel,Topwear,Kurtis,Green,Summer,2011.0,Ethnic,W Women Solid Green Kurtis,1199.0,1199.0,W,Adults-Women,0
36809,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Mont Blanc Women Femme Individuelle Perfume,4325.0,4325.0,Mont Blanc,Adults-Women,0
58278,Women,Accessories,Bags,Handbags,Brown,Fall,2012.0,Casual,Baggit Women Brown Handbag,1550.0,1550.0,Baggit,Adults-Women,0
14157,Men,Accessories,Cufflinks,Cufflinks,Steel,Fall,2011.0,Formal,Belmonte Men Bright Assorted Steel Cufflinks,695.0,625.0,Belmonte,Adults-Men,1
20362,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Spykar Men Solid Black T-Shirt,1199.0,1199.0,SPYKAR,Adults-Men,0
5500,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Mr.Men Men's Mr.Perfect White T-shirt,549.0,549.0,Mr. Men Little Miss,Adults-Men,0
44627,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2012.0,Casual,Nike Men Grey 3/4 Length Pants,1895.0,1895.0,Nike,Adults-Men,0
36207,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini Jony Girls Printed White Top,199.0,99.0,Gini and Jony,Kids-Girls,1
15085,Men,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Men Black Printed Kurta,949.0,949.0,Mother Earth,Adults-Men,0
33775,Women,Accessories,Headwear,Caps,Pink,Summer,2011.0,Casual,Puma Women Conrad Reversible Pink Beanie Cap,799.0,799.0,Puma,Adults-Women,0
40287,Unisex,Footwear,Sandal,Sandals,Yellow,Fall,2012.0,Casual,Warner Bros Kids Unisex Yellow Sandals,599.0,599.0,Warner Bros,Kids-Unisex,0
57230,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Murcia Women Purple Handbag,1650.0,1650.0,Murcia,Adults-Women,0
